path,size_bytes,type,sha256,introduction_version,status,origin,repository_path,attribution_basis
outputs/burgers_data_sparse_clean_v1/m5/seed_00066/summary.json,1999,.json,5e8414be7f948506275ce04bd2c4dafc23a9cb78fc6d7ba322fd6a120f2331df,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_data_sparse_clean_v1/m5/seed_00066/summary.json,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_data_sparse_clean_v1/m5/seed_00077/checkpoint_0000600.pt,21799,.pt,75d007ebc3ed03306182743ae12eff5ed12be28ec7e4bf71bbf5f1ca7b538882,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_data_sparse_clean_v1/m5/seed_00077/checkpoint_0000600.pt,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_data_sparse_clean_v1/m5/seed_00077/config.resolved.yaml,1223,.yaml,fa64bce9c64dde7874afadc0e040e3a0ed2c6c237fd20a4d91e86b69df8e028e,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_data_sparse_clean_v1/m5/seed_00077/config.resolved.yaml,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_data_sparse_clean_v1/m5/seed_00077/environment.json,270,.json,81e8b8ec1f0e36812a60c59a8df82f8463f4b7cdc0f374d41177cd34430c2417,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_data_sparse_clean_v1/m5/seed_00077/environment.json,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_data_sparse_clean_v1/m5/seed_00077/metrics.csv,10912,.csv,45e508774d61a631321a9b7ebbaf2d5c5957064cfcc66acf3d86f141e1c805bc,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_data_sparse_clean_v1/m5/seed_00077/metrics.csv,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_data_sparse_clean_v1/m5/seed_00077/model.pt,21105,.pt,ee49e594dd4f067678f06f1750e6a746b0b1a2ac6df039e42253c72f0058cfcf,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_data_sparse_clean_v1/m5/seed_00077/model.pt,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_data_sparse_clean_v1/m5/seed_00077/summary.json,2000,.json,e899292575883b5d5be09bc5af512422fa11498eb2ae41102e7e61147f0adf9b,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_data_sparse_clean_v1/m5/seed_00077/summary.json,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_data_sparse_clean_v1/m5/seed_00088/checkpoint_0000600.pt,21799,.pt,db8b01d5235a87b3ac57491d975135b54eee463e3e0a623e81d00f6104d3ea7d,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_data_sparse_clean_v1/m5/seed_00088/checkpoint_0000600.pt,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_data_sparse_clean_v1/m5/seed_00088/config.resolved.yaml,1223,.yaml,f9757ecb03b4cdd0ed9ae59474466791df058fa3f3e62d69d48efbfbae5af164,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_data_sparse_clean_v1/m5/seed_00088/config.resolved.yaml,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_data_sparse_clean_v1/m5/seed_00088/environment.json,270,.json,81e8b8ec1f0e36812a60c59a8df82f8463f4b7cdc0f374d41177cd34430c2417,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_data_sparse_clean_v1/m5/seed_00088/environment.json,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_data_sparse_clean_v1/m5/seed_00088/metrics.csv,10886,.csv,a64f1f94d8a6934d8924647e9c09553fddbe6d9a5c7e5d43903906820e563666,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_data_sparse_clean_v1/m5/seed_00088/metrics.csv,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_data_sparse_clean_v1/m5/seed_00088/model.pt,21105,.pt,8c911bc66ef98430ef8b553104bc538b171750806eedb702927bd114aca4e994,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_data_sparse_clean_v1/m5/seed_00088/model.pt,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_data_sparse_clean_v1/m5/seed_00088/summary.json,1997,.json,8b0e735c1c18b868294bc64996212670026f0b916e8aa66d1d0e6c9fb4614fb1,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_data_sparse_clean_v1/m5/seed_00088/summary.json,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_data_sparse_clean_v1/m5/seed_00099/checkpoint_0000600.pt,21799,.pt,b0a2bb043e22c17d546917069e11ba144279626d1a5b2fbcab8bf43b89a21590,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_data_sparse_clean_v1/m5/seed_00099/checkpoint_0000600.pt,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_data_sparse_clean_v1/m5/seed_00099/config.resolved.yaml,1223,.yaml,54b97ac8e3d6e5dafd0c507f7695a5388dd75125b4b0f6815541b072fc4a6b45,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_data_sparse_clean_v1/m5/seed_00099/config.resolved.yaml,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_data_sparse_clean_v1/m5/seed_00099/environment.json,270,.json,81e8b8ec1f0e36812a60c59a8df82f8463f4b7cdc0f374d41177cd34430c2417,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_data_sparse_clean_v1/m5/seed_00099/environment.json,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_data_sparse_clean_v1/m5/seed_00099/metrics.csv,10904,.csv,3fe6e30acda7469064a4aefdca47d639c3872eeed641f8a8bb33e0efed3fd860,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_data_sparse_clean_v1/m5/seed_00099/metrics.csv,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_data_sparse_clean_v1/m5/seed_00099/model.pt,21105,.pt,90a95f40fd14e525659daedc5b02e26538948604c7600586f6412244ef5fe305,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_data_sparse_clean_v1/m5/seed_00099/model.pt,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_data_sparse_clean_v1/m5/seed_00099/summary.json,1998,.json,531a2efa06fbc48d19277deaddafa736c14dafe0194f92851dd1d5c1c04cedb9,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_data_sparse_clean_v1/m5/seed_00099/summary.json,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_data_sparse_clean_v1/m5/seed_00111/checkpoint_0000600.pt,21799,.pt,cad5c449961119ce898d3e332a89cfdab4ba81f0a1d8c2ee58af023d6e2df956,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_data_sparse_clean_v1/m5/seed_00111/checkpoint_0000600.pt,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_data_sparse_clean_v1/m5/seed_00111/config.resolved.yaml,1224,.yaml,dd4eb9361067b251f9dcdd5b8d0f9127ffff02f0fb831030d6cd0e05767f0edd,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_data_sparse_clean_v1/m5/seed_00111/config.resolved.yaml,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_data_sparse_clean_v1/m5/seed_00111/environment.json,270,.json,81e8b8ec1f0e36812a60c59a8df82f8463f4b7cdc0f374d41177cd34430c2417,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_data_sparse_clean_v1/m5/seed_00111/environment.json,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_data_sparse_clean_v1/m5/seed_00111/metrics.csv,10910,.csv,15bca9adb1de5cc4b9f6ac25ecee3eee303e336a9ef60a2b27696a4bcaa4c14c,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_data_sparse_clean_v1/m5/seed_00111/metrics.csv,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_data_sparse_clean_v1/m5/seed_00111/model.pt,21105,.pt,3919156d9439f99c889f75bcb6fb8e1ef86a02fda1e3ccf77456484f20cb7fb3,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_data_sparse_clean_v1/m5/seed_00111/model.pt,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_data_sparse_clean_v1/m5/seed_00111/summary.json,2001,.json,db12e46882e5e844b75454ea4a1290bae472e5cfc3c0b53a134687572ef6fc16,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_data_sparse_clean_v1/m5/seed_00111/summary.json,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_data_sparse_clean_v1/m6/seed_00011/checkpoint_0000600.pt,21799,.pt,caa2ab6a1efad5102a278412f92922da63856e6f0c76248ce7fb70be5a5051a0,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_data_sparse_clean_v1/m6/seed_00011/checkpoint_0000600.pt,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_data_sparse_clean_v1/m6/seed_00011/config.resolved.yaml,1223,.yaml,58a3c13a1d122c2fa8a4bc9590279fdde2cae3f4c636ab7bdf66c2ecc600cb7d,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_data_sparse_clean_v1/m6/seed_00011/config.resolved.yaml,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_data_sparse_clean_v1/m6/seed_00011/environment.json,270,.json,81e8b8ec1f0e36812a60c59a8df82f8463f4b7cdc0f374d41177cd34430c2417,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_data_sparse_clean_v1/m6/seed_00011/environment.json,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_data_sparse_clean_v1/m6/seed_00011/metrics.csv,10854,.csv,d8a58ce2b113374960e88313bd61543cf25e9aef91413f2500400e4462250e53,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_data_sparse_clean_v1/m6/seed_00011/metrics.csv,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_data_sparse_clean_v1/m6/seed_00011/model.pt,21105,.pt,6fcbaeaa527466b6ddf7a198601a2c7b50e67ec45e071b47498a8c3e55ba42f3,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_data_sparse_clean_v1/m6/seed_00011/model.pt,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_data_sparse_clean_v1/m6/seed_00011/summary.json,1991,.json,761656b245e5c6ccc4b60bb269890dc0ce7688933f3c9c148c157abf75419a8e,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_data_sparse_clean_v1/m6/seed_00011/summary.json,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_data_sparse_clean_v1/m6/seed_00022/checkpoint_0000600.pt,21799,.pt,fe2d4bb381b04123a66d0142381b58963fb92c4958e744e6033508fa8ec00690,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_data_sparse_clean_v1/m6/seed_00022/checkpoint_0000600.pt,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_data_sparse_clean_v1/m6/seed_00022/config.resolved.yaml,1223,.yaml,32a29c4368831a69f510e22d72f2bb1cb55e68a42ca665a1c060211c3776d4e3,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_data_sparse_clean_v1/m6/seed_00022/config.resolved.yaml,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_data_sparse_clean_v1/m6/seed_00022/environment.json,270,.json,81e8b8ec1f0e36812a60c59a8df82f8463f4b7cdc0f374d41177cd34430c2417,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_data_sparse_clean_v1/m6/seed_00022/environment.json,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_data_sparse_clean_v1/m6/seed_00022/metrics.csv,10854,.csv,12913e9504db46defef495ca8c97a0ddb4ff3d329bfd896f5d8fe38b14ed990e,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_data_sparse_clean_v1/m6/seed_00022/metrics.csv,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_data_sparse_clean_v1/m6/seed_00022/model.pt,21105,.pt,c5c4b3167120126d224ff7e0c29f219f03d0f2dc6da66ec0d9fb3d4cb785e650,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_data_sparse_clean_v1/m6/seed_00022/model.pt,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_data_sparse_clean_v1/m6/seed_00022/summary.json,1991,.json,66722583ab6c083c1210cd005bad894fe7918a72c98ef50d7362b626602d822d,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_data_sparse_clean_v1/m6/seed_00022/summary.json,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_data_sparse_clean_v1/m6/seed_00033/checkpoint_0000600.pt,21799,.pt,d735b703a7cdab7c7a043906dd58f4898e69a57eab28af94a7ea508e8e41af2d,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_data_sparse_clean_v1/m6/seed_00033/checkpoint_0000600.pt,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_data_sparse_clean_v1/m6/seed_00033/config.resolved.yaml,1223,.yaml,a6c407fd1512799da214b90df13f1792113062d85115ba4ec23a3d06c3c3511b,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_data_sparse_clean_v1/m6/seed_00033/config.resolved.yaml,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_data_sparse_clean_v1/m6/seed_00033/environment.json,270,.json,81e8b8ec1f0e36812a60c59a8df82f8463f4b7cdc0f374d41177cd34430c2417,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_data_sparse_clean_v1/m6/seed_00033/environment.json,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_data_sparse_clean_v1/m6/seed_00033/metrics.csv,10901,.csv,776f99c79329fd0ae8059fd3e052e714de4be12572da1f4517fcfe7b387b04c8,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_data_sparse_clean_v1/m6/seed_00033/metrics.csv,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_data_sparse_clean_v1/m6/seed_00033/model.pt,21105,.pt,6652f8c85566a8e69333f3e81bde0b39d89bf46a2fd7d02a817d02e1069cc4fe,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_data_sparse_clean_v1/m6/seed_00033/model.pt,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_data_sparse_clean_v1/m6/seed_00033/summary.json,1993,.json,84700619e7e9096f0254e9b2d9bdf05c7efa96fabd9c4e880823d7799f998c51,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_data_sparse_clean_v1/m6/seed_00033/summary.json,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_data_sparse_clean_v1/m6/seed_00044/checkpoint_0000600.pt,21799,.pt,79d8d299ac6e99610eb6d8a835682131a6d59d0e4c5faa5a0461f90751c03b61,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_data_sparse_clean_v1/m6/seed_00044/checkpoint_0000600.pt,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_data_sparse_clean_v1/m6/seed_00044/config.resolved.yaml,1223,.yaml,ef459ea19f1f293ab44c7f90ef72a93042cc72379a8720a7c8dafe99cffdb9da,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_data_sparse_clean_v1/m6/seed_00044/config.resolved.yaml,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_data_sparse_clean_v1/m6/seed_00044/environment.json,270,.json,81e8b8ec1f0e36812a60c59a8df82f8463f4b7cdc0f374d41177cd34430c2417,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_data_sparse_clean_v1/m6/seed_00044/environment.json,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_data_sparse_clean_v1/m6/seed_00044/metrics.csv,10430,.csv,f756bc09bc2974a87768caf02fe929b1c75a0c0a7c1a9a0be96672c78bb68c3f,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_data_sparse_clean_v1/m6/seed_00044/metrics.csv,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_data_sparse_clean_v1/m6/seed_00044/model.pt,21105,.pt,8496b9693124046992770cfc2812cc66571ba5ac940a050a04b35809421667ec,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_data_sparse_clean_v1/m6/seed_00044/model.pt,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_data_sparse_clean_v1/m6/seed_00044/summary.json,1992,.json,5d7e5244e743ea98f097940d0f983e521b6f45e4ad64f9b2ecca87776e6c7be9,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_data_sparse_clean_v1/m6/seed_00044/summary.json,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_data_sparse_clean_v1/m6/seed_00055/checkpoint_0000600.pt,21799,.pt,72c0a3964ce5bf658f5e0a29ae3355b2483a1a40088d3366fe8592fe74552b94,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_data_sparse_clean_v1/m6/seed_00055/checkpoint_0000600.pt,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_data_sparse_clean_v1/m6/seed_00055/config.resolved.yaml,1223,.yaml,5f2fdd14c99614f5d0bc9e732dbe889ffedba1fb0203f946f88c009440e3488c,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_data_sparse_clean_v1/m6/seed_00055/config.resolved.yaml,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_data_sparse_clean_v1/m6/seed_00055/environment.json,270,.json,81e8b8ec1f0e36812a60c59a8df82f8463f4b7cdc0f374d41177cd34430c2417,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_data_sparse_clean_v1/m6/seed_00055/environment.json,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_data_sparse_clean_v1/m6/seed_00055/metrics.csv,9179,.csv,dac11949f82049a2fcbf47a3176c01b4684458bc71d6221d938716ae2831f12b,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_data_sparse_clean_v1/m6/seed_00055/metrics.csv,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_data_sparse_clean_v1/m6/seed_00055/model.pt,21105,.pt,82ff5fbf775e7a044e78afcd9003c761ea767847e241a5670c04ee51856277a1,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_data_sparse_clean_v1/m6/seed_00055/model.pt,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_data_sparse_clean_v1/m6/seed_00055/summary.json,1994,.json,df994eb00caf9a270701053656b126b971df845b50529c7f766fa1535321dfcb,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_data_sparse_clean_v1/m6/seed_00055/summary.json,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_data_sparse_clean_v1/m6/seed_00066/checkpoint_0000600.pt,21799,.pt,95e4f26002ad082cfed4af195c36788c8b81690be343da5bca35c2593e8d013a,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_data_sparse_clean_v1/m6/seed_00066/checkpoint_0000600.pt,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_data_sparse_clean_v1/m6/seed_00066/config.resolved.yaml,1223,.yaml,52a63206f052044aa7d86c6ed6d43dccc8f643624424b03bae259c024b6cc4f7,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_data_sparse_clean_v1/m6/seed_00066/config.resolved.yaml,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_data_sparse_clean_v1/m6/seed_00066/environment.json,270,.json,81e8b8ec1f0e36812a60c59a8df82f8463f4b7cdc0f374d41177cd34430c2417,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_data_sparse_clean_v1/m6/seed_00066/environment.json,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_data_sparse_clean_v1/m6/seed_00066/metrics.csv,9613,.csv,bfef4275f360bddbb74e3f54143dd71b2cbcf9a72b09d95ac19f22fc752dde1f,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_data_sparse_clean_v1/m6/seed_00066/metrics.csv,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_data_sparse_clean_v1/m6/seed_00066/model.pt,21105,.pt,9068bf4aa5822456c509f714495851b6d682b1d722e7b6d28dc6285e7d77e8d1,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_data_sparse_clean_v1/m6/seed_00066/model.pt,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_data_sparse_clean_v1/m6/seed_00066/summary.json,1993,.json,809d044e9a79c4db7357f3835a65b1be956a1221f972339cb87ad6ab36e719ce,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_data_sparse_clean_v1/m6/seed_00066/summary.json,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_data_sparse_clean_v1/m6/seed_00077/checkpoint_0000600.pt,21799,.pt,7423f0b2d17c1953ff1bb85fa81f212bddf317a92cffa93d7d0f35c33d0a5179,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_data_sparse_clean_v1/m6/seed_00077/checkpoint_0000600.pt,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_data_sparse_clean_v1/m6/seed_00077/config.resolved.yaml,1223,.yaml,9e1c232fea6491e6302e7ee1dcee8bd01ea3a408931911813bc54c1fde078c4c,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_data_sparse_clean_v1/m6/seed_00077/config.resolved.yaml,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_data_sparse_clean_v1/m6/seed_00077/environment.json,270,.json,81e8b8ec1f0e36812a60c59a8df82f8463f4b7cdc0f374d41177cd34430c2417,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_data_sparse_clean_v1/m6/seed_00077/environment.json,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_data_sparse_clean_v1/m6/seed_00077/metrics.csv,10888,.csv,53e7b02f6c56d26584c55bcec9a1e30bfe309c21988059d1f9e03c8cb70bcd12,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_data_sparse_clean_v1/m6/seed_00077/metrics.csv,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_data_sparse_clean_v1/m6/seed_00077/model.pt,21105,.pt,11ae659c9a0ef55af6d06978c9e391431ed5c91b27d8d573fdae91d1bbb8411c,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_data_sparse_clean_v1/m6/seed_00077/model.pt,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_data_sparse_clean_v1/m6/seed_00077/summary.json,1994,.json,dd86c210dea045a8508be28f3ca6edc4efc4ac5663289a4837c223393925e6b6,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_data_sparse_clean_v1/m6/seed_00077/summary.json,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_data_sparse_clean_v1/m6/seed_00088/checkpoint_0000600.pt,21799,.pt,701c72008a3896b1225831ebad1f350267357e0eaad254974d12f6558844640a,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_data_sparse_clean_v1/m6/seed_00088/checkpoint_0000600.pt,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_data_sparse_clean_v1/m6/seed_00088/config.resolved.yaml,1223,.yaml,5043dd4c6460f5628417825364d303c9c8b7ac4c8423da0e8fb39224ccc70928,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_data_sparse_clean_v1/m6/seed_00088/config.resolved.yaml,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_data_sparse_clean_v1/m6/seed_00088/environment.json,270,.json,81e8b8ec1f0e36812a60c59a8df82f8463f4b7cdc0f374d41177cd34430c2417,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_data_sparse_clean_v1/m6/seed_00088/environment.json,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
outputs/burgers_data_sparse_clean_v1/m6/seed_00088/metrics.csv,10877,.csv,25527ea123bab1050b7486ead75ddc4f7dad3e58ab8151bb2528aeb3273a1f86,V06,preserved,local_commit:656050cae337f96fdab3b47ec862ccae4f1c9601,outputs/burgers_data_sparse_clean_v1/m6/seed_00088/metrics.csv,Expériences antérieures M0/M1/M3/M5/M6 ; date exacte non attestée
